输入文本,生成问题,参考问题,改写问题,F1
"[['As I Am（歌曲）', '谱曲', 'H.E.R.、Ronald ""Flippa"" Colson、Jeff ""Gitty"" Gitelman、Elijah Dias、Hue ""SoundzFire"" Strother']]",AS I Am 是 谁 谱 的 曲 子 ？,你知道As I Am是谁作的曲吗？,请问 AS I Am 这首歌曲的曲作者是谁？,0.6030604243278503
"[['镇魔曲（2017年网易开发角色扮演类手机游戏）', '发行商', '网易游戏']]",你 知 道 镇 魔 曲 的 发 行 商 是 什 么 吗 ？,镇魔曲是哪个公司发行的？,请问镇魔曲（2017年网易开发的角色扮演类手机游戏）的发行商是谁？,0.5902376174926758
"[['amazing summer', '播出频道', '高清翡翠台'], ['高清翡翠台', '视频格式', '16:9']]",Amazing Summer 的 播 出 频 道 的 视 频 格 式 是 多 少 ？,你知道amazing summer的播出频道的视频格式是多少吗？,请问 Amazing Summer 在高清翡翠台的播出格式是 16:9 吗？,0.659191370010376
"[['大家闺秀（电视剧）', '出品公司', '上海小康时代电影有限公司']]",《 大 家 闺 秀 》 是 哪 个 公 司 出 品 的 ？,请问大家闺秀是哪个公司出品的？,请问《大家闺秀》这部电视剧是由哪家公司出品的？,0.5945593118667603
"[['惊怒', '作者', '金牌大风'], ['金牌大风', '分公司', '香港']]",惊 怒 的 作 者 的 分 公 司 位 于 哪 里 ？,惊怒的作者的分公司位于哪里？,请问《惊怒》的作者金牌大风的分公司位于哪里？,0.6195541024208069
"[['杨令公庙', '原称', '杨令公祠']]",你 知 道 杨 令 公 庙 原 来 叫 什 么 吗 ？,请问杨令公庙原来叫什么？,请问杨令公庙的原称是什么？,0.6618766784667969
"[['成山路（上海市成山路）', '全长', '782.782m']]",成 山 路 全 长 多 少 ？,成山路有多长？,请问成山路（上海市成山路）的全长是多少米？,0.6138562560081482
"[['快递跟踪', '更新时间', '2011-10-19']]",快 递 跟 踪 什 么 时 候 更 新 ？,快递跟踪是什么时候更新的啊？,请问快递跟踪信息是在哪一天更新的？,0.6275474429130554
"[['1·19印度古吉拉特邦车祸事故', '发生地点', '印度西部古吉拉特邦苏拉特地区']]",1 · 19 印 度 古 吉 拉 特 邦 车 祸 事 故 发 生 在 什 么 地 方 ？,1·19印度古吉拉特邦车祸事故发生在什么地方？,请问1·19印度古吉拉特邦车祸事故发生在哪个地点？,0.7750011682510376
"[['茅岭江', '发源地', '钦北区板城乡屯车村公所龙门村']]",你 知 道 茅 岭 江 的 发 源 地 是 哪 里 吗 ？,茅岭江由哪里发源？,请问茅岭江的发源地是哪里？,0.6266219019889832
"[['溶沟', '形成', '雨水刻划溶蚀成的沟槽']]",溶 沟 是 什 么 时 候 形 成 的 ？,请问溶沟是什么时候形成的？,溶沟是何时通过雨水刻划溶蚀形成的沟槽呢？,0.6167042255401611
"[['见闻色霸气', '出处', '航海王'], ['航海王', '地区', '日本']]",见 闻 色 霸 气 的 出 处 是 哪 个 地 区 的 动 漫 ？,见闻色霸气的出处是哪个地区的动漫？,请问见闻色霸气的出处是哪个地区的动漫？,0.6213100552558899
"[['罗宾（游戏《明日方舟》中的干员）', '出身', '哥伦比亚']]",你 知 道 罗 宾 是 什 么 出 身 的 吗 ？,罗宾是什么样的出身？,请问游戏《明日方舟》中的干员罗宾是哪里出身的？,0.5896193385124207
"[['姚剑军', '主要成就', '飞鱼科技'], ['飞鱼科技', '代表作品', '保卫萝卜'], ['保卫萝卜', '最新版本', '1.1.5']]",姚 剑 军 的 主 要 成 就 的 代 表 作 品 当 前 是 什 么 版 本 ？,姚剑军的主要成就的代表作品当前是什么版本？,姚剑军的主要成就的代表作品当前是哪个版本？,0.6267103552818298
"[['掩不住的光芒', '统一书号', '10019-3405']]",掩 不 住 的 光 芒 的 统 一 书 号 是 什 么 ？,掩不住的光芒的统一书号是什么？,掩不住的光芒的统一书号是多少？,0.7010449171066284
"[['数学思维训练', '名称来源', '数学（mathematics']]",数 学 思 维 训 练 来 源 于 什 么 ？,数学思维训练这个名称来源于哪里？,数学思维训练的名称来源是什么？,0.6912959814071655
"[['天宝石', '类型', '橄榄石'], ['橄榄石', '晶系', '斜方晶系']]",天 宝 石 的 类 型 属 于 什 么 晶 系 ？,请问天宝石的类型属于什么晶系？,请问天宝石属于哪种晶系？,0.6304098963737488
"[['流式细胞仪', '注意事项', '特别强调每次测量都需要对照组']]",流 式 细 胞 仪 的 注 意 事 项 有 哪 些 ？,流式细胞仪要注意什么？,流式细胞仪在使用时有哪些特别需要注意的事项？,0.6755926609039307
"[['放课后保健室', '漫画作者', '水城雪可奈']]",放 课 后 保 健 室 的 漫 画 是 谁 画 的 啊 ？,谁是《放课后保健室》的作者？,请问放课后保健室的漫画是谁创作的？,0.7275328040122986
"[['艾逵胡岛', '名称', '艾逵胡岛']]",艾 逵 胡 岛 的 全 称 是 什 么 ？,艾逵胡岛的名称是什么你了解吗？,请问艾逵胡岛的全称是什么？,0.6318033337593079
"[['自动抄表', '构成', '电能表'], ['电能表', '本质', '测量电能的仪表']]",请 问 自 动 抄 表 的 构 成 的 本 质 是 什 么 ？,请问自动抄表的构成的本质是什么？,自动抄表的构成本质是什么？,0.6224067807197571
"[['黑熊精', '其他名称', '熊大'], ['熊大', '口头禅', '熊,就该有个熊样！']]",什 么 是 黑 熊 精 的 其 他 名 称 的 口 头 禅 ？,什么是黑熊精的其他名称的口头禅？,黑熊精的另一个名字熊大的口头禅是什么？,0.6672441363334656
"[['ImagiGARY', '执行制片人', '查利·麦克德莫特']]",ImagiGARY 的 执 行 制 片 人 是 谁,ImagiGARY的执行制片人是谁,请问ImagiGARY的执行制片人是谁？,0.662985622882843
"[['海韵广场', '城区', '铁西区']]",海 韵 广 场 位 于 哪 个 城 区 ？,海韵广场在哪个城区？,请问海韵广场位于哪个城区？,0.6555532813072205
"[['中视在线控股集团', '总部', '位于北京']]",中 视 在 线 控 股 集 团 的 总 部 位 于 哪 里 ？,中视在线控股集团的总部在哪里？,请问中视在线控股集团的总部位于哪里？,0.7396421432495117
"[['保税仓储', '推出时间', '近几年']]",保 税 仓 储 是 什 么 时 候 推 出 的 ？,你知道保税仓储是什么时候出现的吗？,请问保税仓储是在什么时候推出的？,0.6378057599067688
"[['南纳', '妻子', '宁伽勒']]",南 纳 的 妻 子 叫 什 么 ？,请问南纳的妻子是谁啊？,南纳的妻子是谁？,0.6039409041404724
"[['英雄桥（英雄桥革命烈士纪念碑）', '保护级别', '县级文物重点保护单位']]",英 雄 桥 的 保 护 级 别 是 什 么 ？,英雄桥属于什么级别的保护单位？,请问英雄桥革命烈士纪念碑的保护级别是什么？,0.6637735366821289
"[['浮山剪纸', '种类', '礼花'], ['礼花', '应用范围', '节日助兴']]",你 知 道 浮 山 剪 纸 的 种 类 的 应 用 范 围 吗 ？,浮山剪纸的种类应用在哪个方面？,浮山剪纸的礼花种类通常用于哪些节日呢？,0.6296204328536987
"[['五始', '读音', 'wǔ shǐ']]",你 知 道 五 始 怎 么 读 吗 ？,能告诉我五始的读音吗？,请问五始的读音是什么？,0.574761688709259
"[['标准厚丝珊瑚', '二名法', 'Pachyseris speciosa']]",你 知 道 标 准 厚 丝 珊 瑚 的 二 名 法 吗 ？,标准厚丝珊瑚用二名法分应该怎么说？,请问标准厚丝珊瑚的二名法是什么？,0.6577842235565186
"[['李仁（唐朝宗室、将领）', '出生时间', '646年（贞观二十年）']]",李 仁 是 什 么 时 候 出 生 的 ？,李仁是什么时候出生的？,请问李仁（唐朝宗室、将领）是哪一年出生的？,0.5790639519691467
"[['世界女子青年足球锦标赛', '举办方', '国际足联']]",世 界 女 子 青 年 足 球 锦 标 赛 的 举 办 方 是 谁 ？,谁是世界女子青年足球锦标赛的举办方？,请问世界女子青年足球锦标赛的举办方是谁？,0.7888407111167908
"[['杜锜', '主要作品', '《绘事备考》']]",杜 锜 有 哪 些 主 要 的 作 品 ？,你知道杜锜主要有哪些作品吗？,杜锜的主要作品有哪些？,0.6154779195785522
"[['怦怦跳科学图画书第一辑', '出版社', '韩国'], ['韩国', '主要民族', '朝鲜族']]",怦 怦 跳 科 学 图 画 书 第 一 辑 的 出 版 社 有 哪 些 主 要 民 族 ？,请问怦怦跳科学图画书第一辑的出版社有哪些主要的民族？,请问怦怦跳科学图画书第一辑的出版社主要有哪些民族？,0.7005571722984314
"[['紫地宁血散', '通用名', '紫地宁血散']]",请 问 紫 地 宁 血 散 的 通 用 名 是 什 么 ？,请问一般叫紫地宁血散为什么名字？,紫地宁血散的通用名是什么？,0.6565492749214172
"[['Ts（化学类元素）', '电子排布', '2/8/18/32/32/18/7（预测）']]",请 问 TS 的 电 子 排 布 是 怎 样 的 ？,Ts的电子排布是什么,请问TS元素的电子排布是怎样的？,0.6205633282661438
"[['华丽转身（2015年刘松仁、汪明荃主演电视剧）', '监制', '庄伟建']]",华 丽 转 身 的 监 制 是 谁 ？,华丽转身的监制是谁？,请问华丽转身（2015年刘松仁、汪明荃主演电视剧）的监制是谁？,0.6130743026733398
"[['生化反应炉', '价格', '600']]",你 知 道 生 化 反 应 炉 的 价 格 是 多 少 吗 ？,你知道生化反应炉多少钱可以买到吗？,生化反应炉的价格是多少？,0.6372946500778198
"[['房鹿', '代表作品', '新燕子李三'], ['新燕子李三', '上星平台', '2013年10月13日,山东/云南卫视']]",房 鹿 的 代 表 作 品 在 哪 个 平 台 播 放 ？,房鹿的代表作品是在哪国台播放？,房鹿的代表作新燕子李三是在哪个电视台播出的？,0.5790001153945923
"[['捯气', '出处', '蒲柳人家'], ['蒲柳人家', '丛书系列', '现代中篇小说']]",捯 气 的 出 处 属 于 哪 个 丛 书 系 列 ？,捯气的出处属于哪个丛书系列？,请问，捯气的出处属于哪个丛书系列？,0.6293706893920898
"[['长乐府（原创音社）', '社长', '凤凝然']]",长 乐 府 的 社 长 是 谁 ？,大家知道长乐府的社长是谁吗？,请问长乐府的社长是谁？,0.6085996031761169
"[['盐枭（1980年TVB电视剧）', '出品公司', '香港电视广播有限公司']]",盐 枭 是 哪 个 公 司 出 品 的 ？,盐枭是什么公司出品的？,盐枭这部1980年的TVB电视剧是由哪家公司出品的？,0.5702832937240601
"[['战争之王', '中文名', '罗德'], ['罗德', '生日', '6月20日']]",战 争 之 王 的 中 文 名 是 几 月 几 日 出 生 的 ？,战争之王的中文名是几月几日出生的？,请问战争之王的中文名是在哪一天出生的？,0.6309623718261719
"[['印度航空182号航班事故', '死亡人数', '329人死亡']]",印 度 航 空 182 号 航 班 事 故 死 了 多 少 人 ？,印度航空182号航班事故的死亡人数有多少？,印度航空182号航班事故中有多少人遇难？,0.788661003112793
"[['啤酒糟', '注意事项', '尽早发现，准确诊断']]",啤 酒 糟 应 该 注 意 些 什 么 ？,你知道啤酒糟都要注意些什么吗？,在使用啤酒糟时，我们应该注意哪些事项？,0.6077166199684143
"[['谁敢惹我', '书名', '谁敢惹我']]",谁 敢 惹 我 的 书 叫 什 么 ？,谁敢惹我的全名叫什么？,请问《谁敢惹我》这本书的名字是什么？,0.6361817717552185
"[['药品标准', '说明', '对药品的质量规格及检验方法']]",药 品 标 准 的 说 明 是 什 么 ？,药品标准是谁批准的？,请问药品标准的说明具体包括哪些内容？,0.6531150937080383
"[['上海大学图书情报档案系', '创建于', '1978年']]",上 海 大 学 图 书 情 报 档 案 系 创 建 于 哪 年 ？,上海大学图书情报档案系何时创建的？,请问上海大学图书情报档案系是哪一年成立的？,0.7528972625732422
"[['网络仓库', '形态', '仓储批发商']]",网 络 仓 库 的 形 态 是 什 么 ？,网络仓库是什么形式的啊？,网络仓库的形态是什么？,0.6536552309989929
"[['百炼成钢（2021年毛卫宁执导的近代革命历史剧）', '首播平台', '湖南卫视']]",百 炼 成 钢 在 哪 个 台 首 播 ？,你知道百炼成钢在什么电视台播出吗？,请问百炼成钢（2021年毛卫宁执导的近代革命历史剧）是在哪个电视台首播的？,0.606931746006012
"[['泗水实验中学', '创办时间', '1978年']]",泗 水 实 验 中 学 是 什 么 时 候 创 办 的 ？,泗水实验中学什么时候创办的？,泗水实验中学是在哪一年成立的？,0.6909031867980957
"[['别了，司徒雷登', '发表时间', '1949年8月18日']]",别 了 ， 司 徒 雷 登 是 什 么 时 候 发 表 的 ？,别了，司徒雷登是什么事时候发表的？,请问《别了，司徒雷登》是在哪一天发表的？,0.6575179100036621
"[['《汉熹平石经残字集录》', '所属博物馆', '洛阳金石文字博物馆']]",《 汉 熹 平 石 经 残 字 集 录 》 在 哪 个 博 物 馆 收 藏 的 ？,大佬们，《汉熹平石经残字集录》在哪个博物馆收藏的啊,请问《汉熹平石经残字集录》收藏于哪个博物馆？,0.7362298965454102
"[['雪碧', '代言人', '科比·布莱恩特'], ['科比·布莱恩特', '别名', '黑曼巴'], ['黑曼巴', '分布区域', '非洲东部和南部,鹰郡有间断分布,主要在草原,林地和灌丛中活动']]",雪 碧 的 代 言 人 的 别 名 蛇 分 布 在 什 么 地 方 ？,雪碧的代言人的别名蛇分布在什么地方？,雪碧的代言人科比的别名黑曼巴主要分布在哪些地区？,0.597743809223175
"[['制造情缘', '接档', '垂涎之岛']]",制 造 情 缘 接 档 什 么 节 目 ？,制造情缘接档什么节目？,请问《制造情缘》接档的节目是哪一个？,0.6474751830101013
"[['克鲁威拉乐团', '成员人数', '3人']]",克 鲁 威 拉 乐 团 有 多 少 成 员 ？,我想知道克鲁威拉乐团有多少人？,克鲁威拉乐团总共有多少成员？,0.6909232139587402
"[['萃华楼饭庄', '餐馆名称', '萃华楼饭庄']]",萃 华 楼 饭 庄 的 餐 馆 叫 什 么 ？,萃华楼饭庄餐馆叫什么？,请问萃华楼饭庄的餐馆名称是什么？,0.7047300338745117
"[['帐号宝', '软件平台', '腾讯电脑管家'], ['腾讯电脑管家', '运行系统', 'Windows XP/Vista/7/8/10/OS X']]",帐 号 宝 的 软 件 平 台 可 以 运 行 什 么 系 统 ？,谁能告诉我帐号宝的软件平台是哪个系统的呢？,请问帐号宝可以在哪些操作系统上运行？,0.5809575915336609
"[['四川西南航空专修学院', '简称', '西航']]",四 川 西 南 航 空 专 修 学 院 的 简 称 是 什 么 ？,请问四川西南航空专修学院又被称为什么？,请问四川西南航空专修学院的简称是什么？,0.7275984287261963
"[['阿尔博罗特', '人物关系', '达延汗之子']]",阿 尔 博 罗 特 人 物 关 系 怎 么 样 ？,阿尔博罗特是谁？,阿尔博罗特与达延汗之间是什么关系？,0.6653914451599121
"[['南川区', '气候条件', '亚热带湿润季风气候']]",南 川 区 的 气 候 怎 么 样 ？,大家知道南川区的气候条件吗？,南川区的气候条件是什么样的？,0.6625881791114807
