输入文本,生成问题,参考问题,改写问题,F1
"[['啤酒糟', '注意事项', '尽早发现，准确诊断']]",啤酒糟有哪些注意事项?,你知道啤酒糟都要注意些什么吗？,啤酒糟有哪些注意事项?,0.6077166199684143
"[['谁敢惹我', '书名', '谁敢惹我']]",谁敢惹我的书名叫什么?,谁敢惹我的全名叫什么？,谁敢惹我的书名叫什么?,0.6361817717552185
"[['药品标准', '说明', '对药品的质量规格及检验方法']]",药品标准说明什么?,药品标准是谁批准的？,药品标准说明什么?,0.6531150937080383
"[['上海大学图书情报档案系', '创建于', '1978年']]",上海大学图书情报档案系是什么时候创建的?,上海大学图书情报档案系何时创建的？,上海大学图书情报档案系是什么时候创建的?,0.752897322177887
"[['网络仓库', '形态', '仓储批发商']]",网络仓库是什么形态?,网络仓库是什么形式的啊？,网络仓库是什么形态?,0.6536552309989929
"[['百炼成钢（2021年毛卫宁执导的近代革命历史剧）', '首播平台', '湖南卫视']]",百炼成钢在什么平台首播?,你知道百炼成钢在什么电视台播出吗？,百炼成钢在什么平台首播?,0.606931746006012
"[['泗水实验中学', '创办时间', '1978年']]",泗水实验中学是什么时候创办的?,泗水实验中学什么时候创办的？,泗水实验中学是什么时候创办的?,0.6909031867980957
"[['别了，司徒雷登', '发表时间', '1949年8月18日']]","别了,司徒雷登是什么时候发表的?",别了，司徒雷登是什么事时候发表的？,"别了,司徒雷登是什么时候发表的?",0.6575179100036621
"[['《汉熹平石经残字集录》', '所属博物馆', '洛阳金石文字博物馆']]",《汉熹平石经残字集录》属于哪个博物馆?,大佬们，《汉熹平石经残字集录》在哪个博物馆收藏的啊,《汉熹平石经残字集录》属于哪个博物馆?,0.7362298965454102
"[['雪碧', '代言人', '科比·布莱恩特'], ['科比·布莱恩特', '别名', '黑曼巴'], ['黑曼巴', '分布区域', '非洲东部和南部,鹰郡有间断分布,主要在草原,林地和灌丛中活动']]",雪碧的代言人的别名主要分布在哪些地区?,雪碧的代言人的别名蛇分布在什么地方？,雪碧的代言人的别名主要分布在哪些地区?,0.597743809223175
"[['制造情缘', '接档', '垂涎之岛']]",制造情缘的接档是谁?,制造情缘接档什么节目？,制造情缘的接档是谁?,0.6474751830101013
"[['克鲁威拉乐团', '成员人数', '3人']]",克鲁威拉乐团有多少人啊?,我想知道克鲁威拉乐团有多少人？,克鲁威拉乐团有多少人啊?,0.6909232139587402
"[['萃华楼饭庄', '餐馆名称', '萃华楼饭庄']]",萃华楼饭庄的餐馆叫什么?,萃华楼饭庄餐馆叫什么？,萃华楼饭庄的餐馆叫什么?,0.7047300338745117
"[['帐号宝', '软件平台', '腾讯电脑管家'], ['腾讯电脑管家', '运行系统', 'Windows XP/Vista/7/8/10/OS X']]",帐号宝的软件平台的运行系统是什么?,谁能告诉我帐号宝的软件平台是哪个系统的呢？,帐号宝的软件平台的运行系统是什么?,0.5809575915336609
"[['四川西南航空专修学院', '简称', '西航']]",四川西南航空专修学院的简称是什么?,请问四川西南航空专修学院又被称为什么？,四川西南航空专修学院的简称是什么?,0.7275984287261963
"[['阿尔博罗特', '人物关系', '达延汗之子']]",阿尔博罗特有哪些人物关系?,阿尔博罗特是谁？,阿尔博罗特有哪些人物关系?,0.6653914451599121
"[['南川区', '气候条件', '亚热带湿润季风气候']]",南川区的气候是怎样的?,大家知道南川区的气候条件吗？,南川区的气候是怎样的?,0.6625880599021912
"[['斐波那契数列', '提出时间', '1202年']]",斐波那契数列什么时候提出的?,斐波那契数列是在什么时候提出来的？,斐波那契数列什么时候提出的?,0.6703230738639832
"[['校园恶霸', '大小', '90.9K']]",校园恶霸有多大?,校园恶霸多大？,校园恶霸有多大?,0.652924120426178
"[['乐正绫（VOCALOID 中文声库与虚拟歌手形象）', '代表色', '#EE0000（阿绫红）']]",乐正绫的代表色是什么?,乐正绫代表色是什么啊？,乐正绫的代表色是什么?,0.6174514889717102
"[['武汉革命博物馆', '馆藏精品', '《中国佃农生活举例》']]",请问武汉革命博物馆的馆藏精品是什么?,请问武汉革命博物馆中收藏了什么精品？,请问武汉革命博物馆的馆藏精品是什么?,0.6927148103713989
"[['石龙镇', '下辖地区', '西湖区'], ['西湖区', '火车站', '杭州站']]",请问石龙镇的下辖地区的火车站是哪儿啊?,石龙镇的下辖地区附近的火车站是什么？,请问石龙镇的下辖地区的火车站是哪儿啊?,0.6387274861335754
"[['北京凝聚态物理国家实验室', '依托单位', '中国科学院物理研究所']]",北京凝聚态物理国家实验室依托于哪个单位?,北京凝聚态物理国家实验室依托于哪个单位？,北京凝聚态物理国家实验室依托于哪个单位?,0.7631880044937134
"[['库木勒节', '节日饮食', '柳蒿芽']]",库木勒节的饮食习惯是什么?,库木勒节有哪些好吃的？,库木勒节的饮食习惯是什么?,0.6279634833335876
"[['蒙鱼器', '地点', '捕鱼'], ['捕鱼', '平台', '789游戏中心']]",请问蒙鱼器的地点在哪个平台可以玩?,蒙鱼器的地点达人之深海狩猎是哪个平台的？,请问蒙鱼器的地点在哪个平台可以玩?,0.608521044254303
"[['天师长袍', '来源', '热血传奇'], ['热血传奇', '运营方式', '分时间收费区和道具消费区']]",请问天师长袍的来源的运营方式是什么?,天师长袍的来源拥有怎样的运营方式？,请问天师长袍的来源的运营方式是什么?,0.6345008015632629
"[['永安桥（辽宁省沈阳市永安桥）', '规模', '三孔石拱桥']]",永安桥的规模是多大啊?,请问永安桥是什么规模的？,永安桥的规模是多大啊?,0.6222895979881287
"[['移动通信国家重点实验室（东南大学）', '依托', '东南大学']]",移动通信国家重点实验室依托于哪里?,移动通信国家重点实验室依托什么技术？,移动通信国家重点实验室依托于哪里?,0.7142553329467773
"[['朝雾级驱逐舰', '前型', '初雪级驱逐舰'], ['初雪级驱逐舰', '前型', '秋月级驱逐舰'], ['秋月级驱逐舰', '次型', '初雪级驱逐舰']]",请问朝雾级驱逐舰的前型的前型的次型是什么?,朝雾级驱逐舰的前型的前型的次型是什么？,请问朝雾级驱逐舰的前型的前型的次型是什么?,0.6742575764656067
"[['佐藤七海', '握力', '左手18、右手29']]",佐藤七海的握力如何?,你知道佐藤七海的握力如何,佐藤七海的握力如何?,0.6404856443405151
"[['小浪底水利枢纽工程', '总库容', '126.5亿立方米']]",小浪底水利枢纽工程的总库容是多少?,小浪底水利枢纽工程的容量有多少？,小浪底水利枢纽工程的总库容是多少?,0.7018650770187378
"[['苦菜茶', '储藏方法', '长途运输需预冷或在包装箱内放入冰决保存']]",苦菜茶的储藏方法是什么?,谁知道苦菜茶的储藏方法？,苦菜茶的储藏方法是什么?,0.648404598236084
"[['修道院学校', '创办时间', '西元五世纪']]",修道院学校是什么时候创办的?,你知道修道院学校是属于什么时间的吗？,修道院学校是什么时候创办的?,0.6339841485023499
"[['火焰之纹章无双', '游戏类型', '动作类角色扮演游戏']]",火焰之纹章无双是什么类型的游戏啊?,火焰之纹章无双是什么游戏类型？,火焰之纹章无双是什么类型的游戏啊?,0.7139946222305298
"[['诛心（词语）', '口号', '诛天诛地诛你心']]",诛心的口号是什么?,你知道诛心是什么口号吗？,诛心的口号是什么?,0.6179994344711304
"[['团泊湖庭院', '城区', '静海区']]",团泊湖庭院在哪个城区?,团泊湖庭院是在什么地区的楼?,团泊湖庭院在哪个城区?,0.6519636511802673
"[['七十二家房客', '主演', '郑钤丹'], ['郑钤丹', '最喜欢的动物', '白兔,小狗']]",请问七十二家房客的主演最喜欢什么动物?,七十二家房客的主演最喜欢什么小动物？,请问七十二家房客的主演最喜欢什么动物?,0.6707121729850769
"[['104', '罗马数字', 'CIV']]",104的罗马数字是什么,104的罗马数字是多少,104的罗马数字是什么,0.6499692797660828
"[['熏衣草系列之漂浮的粉末', '作者', '宫野志保'], ['宫野志保', '配音', '日语版：林原惠美台配版：魏晶琦港配真人版：张颂欣,谢洁丽,语版：林原惠美,台配版：魏晶琦,港配真人版：张颂欣']]",熏衣草系列之漂浮的粉末的作者的配音都有谁?,熏衣草系列之漂浮的粉末的作者的配音有谁？,熏衣草系列之漂浮的粉末的作者的配音都有谁?,0.6238031387329102
"[['皇城街道（河北省张家口市宣化区下辖街道）', '地理位置', '宣化区西北部']]",皇城街道的地理位置怎么样?,我很好奇皇城街道在哪？,皇城街道的地理位置怎么样?,0.5465123653411865
"[['高钙粉煤灰', '主要成分', '氧化钙']]",高钙粉煤灰的主要成分是什么?,高钙粉煤灰的主要成分都有什么？,高钙粉煤灰的主要成分是什么?,0.7072737216949463
"[['菲格罗亚（赛尔号中的精灵）', '精灵属性', '火超能系']]",菲格罗亚的精灵属性是什么?,你知道菲格罗亚是什么属性啊？,菲格罗亚的精灵属性是什么?,0.6308480501174927
"[['小雪人（游戏《洛克王国》中的宠物）', '爱好', '喜欢在雪天里漫步']]",小雪人喜欢做什么?,小雪人喜欢做什么运动？,小雪人喜欢做什么?,0.607526957988739
"[['胡歌（中国内地影视男演员、流行乐歌手）', '祖籍', '江苏省无锡市']]",你知道胡歌的祖籍是哪吗?,能告诉我胡歌的祖籍是什么地方吗？,你知道胡歌的祖籍是哪吗?,0.5526391267776489
"[['个人人权', '基础', '基于个人基础上']]",个人人权的基石是什么?,你知道个人人权的基础是什么吗？,个人人权的基石是什么?,0.6707156300544739
"[['VAMPS', '组建时间', '2008年3月8日']]",你知道VAMPS是什么时候组建的吗?,VAMPS是哪年组建的？,你知道VAMPS是什么时候组建的吗?,0.5943160653114319
"[['早川殿（日本战国至江户时代初期女性、北条氏康之女）', '出生时间', '不详']]",早川殿是什么时候出生的?,你知道早川殿出生的时间是什么时候啊？,早川殿是什么时候出生的?,0.6043412685394287
"[['黄钺（明朝将领）', '祖籍', '福建莆田黄石金墩']]",黄钺的祖籍是什么地方啊?,能告诉我黄钺的祖籍是什么地方吗？,黄钺的祖籍是什么地方啊?,0.5692590475082397
"[['江西理工大学', '知名校友', '熊维平'], ['熊维平', '入党时间', '1976年6月']]",请问江西理工大学的知名校友是什么时候入党的?,你知道江西理工大学的知名校友是什么时候入党的吗？,请问江西理工大学的知名校友是什么时候入党的?,0.6474107503890991
"[['星光国际', '绿化率', '35%']]",星光国际的绿化率是多少?,星光国际的绿化率有多少？,星光国际的绿化率是多少?,0.7009543180465698
"[['虐斋', '连载期间', '2012年6月9日→？？？']]",虐斋连载期间是什么?,请问虐斋是什么时候连载的？,虐斋连载期间是什么?,0.6031124591827393
"[['杨露禅、武禹襄故居', '中文名', '杨露禅'], ['杨露禅', '子', '杨健侯']]",杨露禅、武禹襄故居的中文名的儿子是谁?,你知道杨露禅、武禹襄故居的中文名的儿子是谁吗？,杨露禅、武禹襄故居的中文名的儿子是谁?,0.6858242154121399
"[['彩光污染', '类属', '光污染的一种']]",彩光污染属于什么类别?,彩光污染属于什么类别？,彩光污染属于什么类别?,0.6750739812850952
"[['包头医学院学报', '主办单位', '包头医学院'], ['包头医学院', '教职工', '2544名']]",包头医学院学报的主办单位有多少教职工?,你知道包头医学院学报的主办单位有多少教职工吗？,包头医学院学报的主办单位有多少教职工?,0.7069321274757385
"[['柏斯波利斯足球俱乐部', '容纳人数', '100000人']]",柏斯波利斯足球俱乐部能容纳多少人?,柏斯波利斯足球俱乐部能够容纳多少人？,柏斯波利斯足球俱乐部能容纳多少人?,0.7683265209197998
"[['费尔德山国家公园', '海拔', '1434 m']]",你知道费尔德山国家公园的海拔是多少吗?,你知道费尔德山国家公园的海拔有多高吗？,你知道费尔德山国家公园的海拔是多少吗?,0.7087244391441345
"[['死神VS火影1.4无敌版', '游戏类型', '死神VS火影'], ['死神VS火影', '主要角色', '黑崎一护'], ['黑崎一护', '初次登场', '漫画第1话,\xa0动画第1话']]",请问死神VS火影1.4无敌版的主要角色什么时候初次登场?,请问死神VS火影1.4无敌版的游戏类型的主要角色什么时候初次登场？,请问死神VS火影1.4无敌版的主要角色什么时候初次登场?,0.6787135601043701
"[['何氏宗祠（浙江省诸暨市何氏宗祠）', '建筑年代', '清代']]",何氏宗祠是哪年建筑的?,何氏宗祠是什么时候建的啊？,何氏宗祠是哪年建筑的?,0.6237638592720032
"[['阿尔忒弥斯', '其他名称', '狄安娜'], ['狄安娜', '别称', '阿尔忒弥斯'], ['阿尔忒弥斯', '所属', '奥林匹斯十二主神之一']]",请问阿尔忒弥斯的其他名称的别称属于哪个宗教?,阿尔忒弥斯的其他名称的别称属于什么族？,请问阿尔忒弥斯的其他名称的别称属于哪个宗教?,0.6524526476860046
